100
0	6	6
1	0	2
2	0	2
3	0	2
4	0	2
5	0	2
6	0	2
7	0	2
8	0	2
9	0	2
10	0	2
11	0	2
12	0	2
13	0	4
14	0	4
15	0	4
16	0	4
17	0	4
18	0	4
19	0	4
20	0	4
21	0	4
22	0	4
23	0	4
24	0	4
25	0	4
26	0	4
27	1	4
28	1	4
29	1	4
30	1	4
31	1	4
32	1	4
33	1	4
34	1	4
35	1	4
36	1	4
37	1	4
38	1	4
39	1	4
40	1	4
41	1	4
42	2	4
43	2	4
44	2	4
45	2	4
46	2	4
47	2	4
48	2	4
49	2	4
50	2	4
51	2	4
52	2	4
53	2	4
54	2	4
55	2	4
56	2	6
57	2	6
58	2	6
59	2	6
60	2	6
61	2	6
62	2	6
63	2	6
64	2	6
65	2	6
66	2	6
67	3	3
68	3	3
69	3	3
70	3	3
71	3	3
72	3	3
73	3	3
74	3	3
75	3	3
76	3	4
77	3	4
78	3	4
79	3	4
80	3	4
81	3	4
82	3	4
83	3	4
84	3	6
85	3	6
86	3	6
87	3	6
88	3	6
89	3	6
90	4	4
91	4	4
92	4	4
93	4	4
94	4	4
95	4	5
96	4	5
97	4	5
98	5	5
99	5	5
