100
0	14	16
1	1	3
2	1	3
3	1	3
4	1	3
5	1	3
6	1	3
7	1	3
8	1	3
9	1	3
10	1	3
11	1	3
12	1	3
13	2	4
14	2	4
15	2	4
16	2	4
17	2	4
18	2	4
19	2	4
20	2	4
21	2	4
22	2	4
23	2	4
24	2	4
25	2	4
26	2	4
27	3	5
28	3	5
29	3	5
30	3	5
31	3	5
32	3	5
33	3	5
34	3	5
35	3	5
36	3	5
37	3	5
38	3	5
39	3	5
40	3	5
41	3	5
42	4	6
43	4	6
44	4	6
45	4	6
46	4	6
47	4	6
48	4	6
49	4	6
50	4	6
51	4	6
52	4	6
53	4	6
54	4	6
55	4	6
56	5	7
57	5	7
58	5	7
59	5	7
60	5	7
61	5	7
62	5	7
63	5	7
64	5	7
65	5	7
66	5	7
67	6	8
68	6	8
69	6	8
70	6	8
71	6	8
72	6	8
73	6	8
74	6	8
75	6	8
76	7	9
77	7	9
78	7	9
79	7	9
80	7	9
81	7	9
82	7	9
83	7	9
84	8	10
85	8	10
86	8	10
87	8	10
88	8	10
89	8	10
90	9	11
91	9	11
92	9	11
93	9	11
94	9	11
95	10	12
96	10	12
97	10	12
98	12	14
99	12	14
