100
0	4	4
1	1	6
2	1	6
3	1	6
4	1	6
5	1	6
6	1	6
7	1	6
8	1	6
9	1	6
10	1	6
11	1	6
12	1	6
13	1	6
14	1	6
15	1	6
16	1	6
17	1	6
18	1	6
19	1	6
20	1	6
21	2	5
22	2	5
23	2	5
24	2	5
25	2	5
26	2	5
27	2	5
28	2	5
29	2	5
30	2	5
31	2	5
32	2	5
33	2	5
34	2	5
35	2	5
36	2	5
37	2	5
38	2	5
39	2	5
40	2	5
41	2	5
42	2	5
43	2	5
44	2	5
45	2	5
46	2	5
47	2	5
48	2	5
49	2	5
50	2	5
51	2	5
52	2	5
53	2	5
54	2	5
55	2	5
56	2	5
57	2	5
58	2	5
59	2	5
60	2	5
61	3	4
62	3	4
63	3	4
64	3	4
65	3	4
66	3	4
67	3	4
68	3	4
69	3	4
70	3	4
71	3	4
72	3	4
73	3	4
74	3	4
75	3	4
76	3	4
77	3	4
78	3	4
79	3	4
80	3	4
81	3	4
82	3	4
83	3	4
84	3	4
85	3	4
86	3	4
87	3	4
88	3	4
89	3	4
90	3	4
91	4	4
92	4	4
93	4	4
94	4	4
95	4	4
96	4	4
97	4	4
98	4	4
99	4	4
